text,annotation_112,annotation_109,annotation_110,annotation_111
Get CoVID Vaccines to Nepal ASAP and prevent a humanitarian disaster,False,False,False,False
Compensate Essential Workers,False,False,False,True
Amend Recent COVID-19 Restrictions for Personal Care Services in London-Middlesex from,False,True,True,False
Petition against COVID-19 & Quarantine Bill: Say NO! to abuse of power and human rights.,True,False,False,False
KCL Has Coronavirus Case: Petition to Have Online Classes by March 9th,True,True,True,False
School safety.,True,True,False,True
NCAA Covid-19 Eligibility Relief,False,False,False,False
RI State schools to STOP charging campus fees when classes are online.,False,True,True,False
Let these military pets come home!,False,False,False,True
Texas State: Cancel all online class fees.,False,True,True,True
Vermeiden von Pandemien - Schließung chinesischer Tiermärkte,False,True,False,True
Help SJSU Students Cancel Their Lease at The Grad in the Middle of COVID-19 Outbreak!,False,True,True,True
Suspend mortgage and rent payments during Covid-19 crisis in New Jersey,False,False,True,True
COVID-19 Response to Support Families with Disabled Children,False,False,False,False
Save Roma St Parklands,False,False,True,False
Guarantee UEA Final Year Students A Graduation Ceremony,False,True,True,False
Uber’s “ Clean Air Fee” to be paid to Uber Drivers as Emergency Situation ( COVID-19 ),False,False,True,False
End Brookings City Council COVID Policies,True,True,True,False
Make Google Education Services available for Iran,False,False,True,False
Queens Park Allotment Covid-19,False,False,True,False
Close UO Eugene Campus due to COVID-19 Death in Washington and New Cases,True,True,True,True
Life-saving measures to protect Louisiana Prisoners from COVID-19,False,False,False,False
Require Face Masks in Idaho Shared Public Spaces,False,False,False,False
Give Stanford Graduate Students Housing Flexibility w/COVID-19 Concerns,False,True,True,True
Allow International Students to stay in the U​.​S. even with institutions going online,True,True,True,False
Close schools over coronovirus,True,True,True,True
Tax relief for key worker during Covid-19 crisis,False,False,True,True
Grant all illegal migrants leave to remain in Ireland.,False,True,False,False
Allow Dorset Council powers to limit tourists and protect our local NHS from a second wave,True,True,True,False
Bring back the six sports impacted by the St. Edward's University Athletics budget cuts,False,True,True,False
Break due to the Pandemic,True,True,True,True
Don’t forget Ltd company business owners during COVID-19,True,False,False,False
Provisional licenses for eligible  teens in MA who are affected by COVID-19 shut down.,True,True,True,True
EUA Approval From FDA For Rapid COVID-19 Tests,False,False,False,False
STOP oil drilling in The Bahamas,False,False,False,False
Delay reopening of Arkansas Public Schools because of COVID-19. Protect our children!,True,True,True,True
LockdownPakistan- economic losses now or disastrous economic and human losses later?,False,True,True,False
Protect pregnant healthcare workers in the UK from COVID-19,False,False,False,False
Save Altitude Trampoline Park in Spokane Valley,True,True,True,False
Hazard Pay for Security Officers as Fontliners during COVID-19 Pandemic,False,False,False,False
Heritage Golf & Country Club - don’t kill beloved local kangas!,True,False,True,False
Covid-19 shouldn't stop academic Justice,True,True,True,False
Tell Jim Justice to lock down West Virginia,True,True,True,True
GDC & CoreCivic Prisons Covid Release Must Happen Immediately: Save Our Loved Ones!!!,False,False,True,False
Bring back some flight services to Queenstown,True,True,True,True
Governor Raimondo: Allocate federal COVID-19 relief funds to save RI small businesses NOW.,False,False,True,False
CANCELLATION OF DU EXAMINATIONS,True,True,True,True
"Covid-19 Support for Entrepreneurs, Consultants & Gig Economy & Part-time Workers",False,False,False,False
Open Smaller Gyms in Ontario,True,True,True,False
Les 10 réclamations urgentes pour lutter plus efficacement contre le COVID-19 en Belgique,False,False,False,False
Let 27 North Residents Cancel Their Lease Contracts Amid COVID-19,False,True,True,False
Faith in our ADOM Schools,False,False,True,False
CoronaVirus - Coventry University deadline extension,True,True,True,False
To get the Summit Athlete Gift-Bags,False,False,True,False
"Cheerleading,  Dance and amateur sports clubs to be included in Covid 19 Announcements",False,False,False,False
University of San Diego changes courses to online due to the spread of COVID-19,True,True,True,True
Father is dying from Covid19 & Plasma is his only hope and hospital won’t give it to him!,False,False,False,False
Stop companies Profiteering from £120 Private Covid-19 Testing!,False,False,False,False
Suspend Mortgage & Rent Payments in Maryland During COVID-19,False,True,True,True
Yoga Studios Are Not Gyms,True,False,True,False
"Save the dagwood dog guy,",False,False,True,False
Stop all animal transports during covid-19,False,True,True,True
"ОСТАНОВИТЬ РЕПРЕССИИ, ОСВОБОДИТЬ ПОЛИТЗАКЛЮЧЕННЫХ И  ЗАДЕРЖАННЫХ ПО ПОЛИТИЧЕСКИМ МОТИВАМ",False,False,True,True
Ensuring the safety and Respect of healthcare professionals in current pandemic scenario,False,False,False,False
Indiana for the Safe Return to Schools,True,True,False,False
Close Chipotle during COVID-19,True,True,True,True
Keep children out of school during the COVID-19 crisis,True,True,False,False
Save the fitness Industry from the economic effect of Covid 19,True,False,True,False
Petition to Reopen NYS Gymnastics Clubs,True,True,True,True
Implement a No Detriment Policy for University of the West of England,True,True,True,False
"Suspend rent, mortgage and utilities bill of Texas",False,False,True,False
Ontario MRTs/DMSs united to get the respect/recognition we deserve. COVID-19 Pandemic Pay,False,False,False,False
#CancelofflineexamsinKA,True,True,True,True
Spotlight on NJ Unemployment Lag during Covid-19 Shutdown!,False,True,True,True
SAVE THE CUNY STUDENTS,True,True,True,True
Urging the CSWE to reconsider field practice hour waiver due to the government shutdowns,True,True,True,True
McConnell and Schumer: Make it Monthly Stimulus Checks & Support the #PeoplesStimulus,False,False,False,False
NSFAS should provide students with Laptops to study during this pandemic of COVID 19,True,True,True,False
Declare Digital Learning plan for Education deprived school children of Rural Maharashtra,True,False,False,False
No to abandonment,False,False,False,False
NJ edTPA COVID-19: WAIVE edTPA for Fall 2020 Graduates,False,True,True,False
National Poetry Library SOS #NPLSOS,False,False,True,False
Make Ryerson courses pass/fail,False,False,True,False
Petition for PDPU to take prevention against COVID 19,False,True,True,False
GOVERNMENTS TO BAN ALL WET MARKETS-STOP ANOTHER COVID 19 OUTBREAK,True,True,True,True
"Gov. Kemp, Save Lives, Let Our Cities Mask!",False,False,False,False
No Colleges until Zero Covid Case in the State or until Vaccines are out,True,True,True,True
Stop Sussex from Sacking their Staff! Covid-19,False,True,True,False
PROTECT  OREGON  INMATES  FROM  CORONAVIRUS (COVID19),False,False,False,True
Contra o FIM da Saúde Pública Federal no Rio de Janeiro,False,True,False,False
A year tax free after the pandemic for all key workers who had to work through covid 19,False,False,True,False
KEEP GYMS OPEN IN CT,True,True,True,True
President Rule in Bihar,False,False,False,False
Make Covid19 tests available to care staff working with vulnerable elderly people in care,False,False,False,False
Open Outdoor Youth Sports Activities in Massachusetts,True,True,True,True
Travel Ban on US & Europe,True,True,True,True
Make all UWL (online next because of Covid-19) classes pass or fail for this semester,True,True,True,True
Ask Concordia University to Suspend All In-Person Instruction,True,True,True,True
Major retail chains should provide free home delivery to those most at risk from Covid-19.,False,True,False,False
"Continue to Subsidize Child Care, in Texas, during the Covid 19 pandemic",False,False,False,False
Advice the government of Botswana to temporarily close down schools amid covid 19 outbreak,True,True,True,True
COVID BCG Vaccine must start in countries with highest cases of infections NOT in Africa.,False,False,False,True
Governor Jay Inslee to forgive Rent/Mortgage in Washington State for 90 days,False,False,True,True
ATTN Governor Baker- Open Mass Training studios and Personal Training Safely ASAP,False,False,False,False
Pace University Petition - COVID-19 Pandemic,False,True,True,False
Pay NYC substitute para professionals during COVID-19 School Closures,True,True,True,True
A plea to the Universities during the time of this Pandemic,False,True,True,True
CARTA PELOS POBRES!,False,False,False,False
NO NASHVILLE GOP CONVENTION,True,True,False,False
Support BGU Students during Covid-19,False,False,True,False
HELP NS Veterinary Clinics Stay Open‼️,True,False,True,False
SNP MP Margaret Ferrier resign after travelling to London with a positive COVID test,False,True,False,False
Start drive-through community-based COVID-19 assessment centres provided by our Labs!,False,False,False,False
Promotion Of AKTU College Students to Next Semester Without Exam.,False,True,True,True
"Guarantee PPE availability for healthcare workers, both in government and private sector",False,False,False,False
University of Guelph COVID-19 - Move Classes Online,True,True,True,False
Get Finals Moved to Online Due to Corona Virus (COVID-19),True,True,True,True
“Freeze Rent and Mortgages during Covid-19”,False,True,True,True
UVM COVID 19 Protocol,False,False,False,True
Compensate Fees after Closure of Universities due to Covid-19 Pandemic,True,True,True,True
No MAGA Mural in Petaluma!,False,True,True,False
"Petition to Freeze Rent, Mortgage, & Utility Bills During Covid-19 Pandemic",False,True,True,True
Utah: Require Insurers to Pay COVID-19 Business Interruption Claims for Restaurants,False,True,True,False
Halt all catalogs sent through USPS for the 3 weeks leading up to the election,True,True,False,False
Shut down TORONTO COVID-19,False,True,True,True
"Partial tuition refund for students at Greengates, due to online classes.",True,True,True,True
Fund & Restore the SBA EIDL to help small businesses and gig workers affected by COVID-19.,False,False,True,False
No Karnataka CET in July,True,True,True,True
PETITION FOR ACADEMIC EASE,False,True,True,False
Demand Adequate Pay for Actra Toronto Members Completing Required COVID Testing,False,False,False,False
Protest against petroleum fuel price hike in India,False,True,True,False
Objection to Notice dt-12th Feb 2021 issued by Panvel Municipality for Property tax,False,False,True,False
Allow cancer patients to access treatment and clinical trials - please do not donate,False,False,False,False
Cancel Deanza Classes Amid Coronavirus Outbreak (COVID-19),True,True,False,False
Reopen pools now,True,True,False,False
Cancel B Tech Exams for intermediate semesters -KTU,True,True,True,True
LET US PLAY,False,False,False,False
Stop the deportation of Australian mothers and their children into abusive situations,False,False,False,False
AMEND the Law Indicating 3% Philhealth Premiums for Physicians and 0​.​5% Yearly Increase,False,False,False,False
Re-enact mandatory indoor masking as a basic public health measure.,False,False,False,False
Reschedule Class of 2020 Events!,True,True,True,True
Pass/Fail Grading Option at the University of South Carolina for this Semester,True,True,True,False
Addison Davis must RESIGN Immediately,False,False,False,False
Haramkan penggunaan dan penjualan rokok elektronik dan vape di Malaysia,False,False,False,False
Pelo Lockdown em TODAS cidades com +150​.​000 habitantes,False,True,True,True
Clemency for Bryon Russ,False,False,False,False
"Moderna, Pfizer, and CureVac: Ensure we can end the Pandemic. Help others produce Vaccine",False,False,False,False
Stop travel to rural holiday destinations in UK during Covid-19,True,True,True,False
Cerrar canal de SOY DAVID SHOW por violar cuarentena COVID-19,False,False,False,True
"Build bike lanes on Bloor, Danforth & Yonge now",False,False,False,False
REISEWARNUNG AUFHEBEN! - Mallorca is NO RISK zone.,False,True,True,False
ALL EXAMS / TESTS TO BE ONLINE,True,True,True,True
"Cherokee Co. Sheriff Spokesperson, Capt. Jay Baker Must Go!",False,False,False,False
The German government should cancel rents for international students till CoVid19 is over.,False,True,True,False
Petition for Online Teaching in LSE under COVID-19 Threat,True,True,True,True
Smaller Nonprofits Need Help Now To Survive COVID-19,False,False,True,False
Make CUSD Schoolwork Optional Due to COVID-19 Pandemic,True,True,True,False
Replacing the COVID Awareness Caller tune with Mayur Jumani's Remix version,False,False,False,False
Australian Dept of Education Duty of care failures COVID 19,True,False,True,False
Health care workers and Covid-19,False,False,False,False
"Indian Doctors battling COVID lack PPE, while IPL pays cricketers millions of dollars",False,False,False,False
Illinois  Schools Should Void 4th Quarter Grading and Pass All 2019/2020 Classes,True,True,True,True
Make UNF give us refunds for housing/ dining if we are forced to leave again due to covid,False,True,True,True
Change UT to a Pass/Fail grading system (with a letter grade option) for Spring 2020,True,True,True,False
Front line workers deserve hazard pay from Danbury and New Milford Hospital.,False,False,False,False
Regarding UC Irvine's Decision to Cancel 2020 Commencement,True,True,True,False
"IDPH, Cheerleaders Are Athletes! COVID-19",False,True,False,False
"Stop the spread of COVID-19: Cancel the 7/11/20 Trump rally in Portsmouth, NH",True,True,True,False
CoVid 19 Petition : To gain government support for small businesses in India,False,False,False,False
VTU is planning to conduct Offline exam over online semester - COVID is still rising,True,True,True,True
Demand a Green New Deal to save the planet after Covid-19,False,False,False,False
Protect Pregnant Healthcare Workers & Healthcare System from COVID19,False,False,False,False
Cuomo Close NYC construction during  Covid-19. Save peoples lives,True,True,False,False
"COVID-19 Pandemic: Supplies, Financial Support and Compassion for Humanity",False,False,False,True
Extend IELTS validity by a year following Covid-19 Pandemic,True,False,True,False
Commence Scenario 2 for High Schools and Revise COVID-19 Guidelines in Alberta,False,False,False,False
Petition to PM & FM INDIA: RELIEF FOR INDIAN LOAN BORROWER;EMI HOLIDAY! PLS BAN MORATORIUM,False,False,True,False
Facebook: Don’t stop the music!,False,False,True,False
Extend compassionate use of Remdesivir to health care workers,False,False,False,False
Impose trade sanctions for nations with unsafe bio-security in their (wet) meat markets,False,False,True,False
Lift the ban on alcohol sales in Barbados during the Covid-19 lock-down,True,True,True,True
"Housing Is Health! No Homelessness, No Rent Debt",True,False,True,False
Padma Vibhushan for Dr KK Aggarwal,False,False,False,False
Petition to lower the tuition fees for 2020/2021 sem 1 at Universiti Teknologi Malaysia.,False,False,True,False
MUHS should conduct online examination or Postpone MBBS examinations due to rising COVID,True,True,True,True
Release College Students From Off-Campus Housing Obligations During COVID-19 Pandemic,True,True,True,False
Get competitive swimmers back in the pool in PA!,True,True,True,False
Extend COVID-19 relief packages to temporary visa holders,False,False,False,True
Justice for Nikita Tomar,False,False,False,False
"Allow live meetings, conventions, and tradeshows to operate in Las Vegas at 50% capacity!",False,True,True,False
Protect Chesterfield's Special Education Students!,False,False,True,False
Forgiving rents in the time of lockdown due to Coronavirus,True,False,True,True
Move the Pop-Up Covid Test Centre away from the Old Town!,False,False,False,False
We Won't Leave Anyone In Our Community Behind During COVID-19 Pandemic,False,False,True,False
Tranparency Regarding Keller ISD's Management of COVID-19,False,False,False,False
Protect Orillia During COVID-19,False,False,False,True
Release all ICE Detainees Immediately,False,False,False,False
Unmask Elementary Children Outdoors (and all together).,False,False,False,False
Save Redrow/Crem skatepark,False,False,False,False
Give the elderly the first hour of supermarket trading during Covid-19,False,True,True,False
Close all MESA PUBLIC SCHOOLS because of COVID-19. Protect our Children!,True,True,True,True
#PostponeNEET_JEE,False,True,True,True
Cancel all further exams due to instability caused by COVID-19,True,True,True,True
Governor Hogan: Close preschools to protect childcare workers from the spread of COVID-19,True,True,True,True
Lower the age of breast cancer screening in Scotland - “Better screened than sorry”,False,False,False,False
Open Personal Training Studios During Phase 2,False,True,True,False
Tell Gov. Cuomo: Broadway Deserves a Seat at the Table,False,False,False,False
Covid 19: Repatriación de argentinos y residentes argentinos en el exterior.,False,True,False,True
NIRA to extend eligibility for athletes whose seasons were cut short,False,False,True,False
Protect Essential Autism Care in PA,True,True,True,False
Pass all classes of 2020 second semester,True,True,True,True
Concordia University students asking for the grading system this semester to be PASS/FAIL,True,True,True,False
Postpartum support for mothers in Newfoundland during COVID-19,False,False,False,False
Saskatchewan Needs a Better Back-To-School Plan,True,True,False,False
Petition for NSW Year 12 students to hold Graduation Assemblies and formals,True,True,True,False
"Lecce, DO NOT CHANGE MARCH BREAK AGAIN!",False,False,True,False
Postpone Highschool Spring Sports instead of Cancelling,True,True,True,False
Save Echo Park Lake,False,False,True,False
Proactively protecting the health of SHSU and Huntsville Amid growing concerns of COVID-19,False,True,True,False
Reschedule Rutgers University 2020 Commencement,True,True,True,False
COVID Outbreak: CLOSE DEVONSHIRE MALL,True,True,False,True
Re-opening of ALL Golf Facilities Immediately for ALL GOLFERS,True,True,False,False
Covid-19: give economic hardship relief to the hair & beauty industry – support UK salons,False,True,True,False
"Demand Visa, MasterCard, AMEX & Discover Reduce/Waive Certain Fees during COVID 19",False,False,False,True
Get Nassau County To Reverse The Postponement Of The 2020 Fall Season,True,True,True,False
Unemployment Relief For Independent Workers With Mixed Income Types,False,False,False,False
"""Play On""",False,False,False,False
Allowing athletic competition,True,True,True,False
Manitobans Demand a FAIR Contract for Nurses & Quality Patient Care,False,False,False,False
Close UC Berkeley Campus Due to COVID-19 New Cases in Surrounding Areas,True,True,True,True
COVID-19 Hazard pay for all 1199 SEIU healthcare workers now,False,False,False,False
COVID-19 Pandemic: Reinstate Premium Pay for Essential Employees in the State of Maryland,False,False,True,False
Impeach Michigan Governor Gretchen Whitmer NOW,False,False,False,False
Grace-Graduate final year UG students owing to Covid-19,True,True,True,False
82yr Old Woman Battling Leukemia Needs Urgent Commutation of Sentence,False,False,False,False
Online classes for Universidad europea de valencia (COVID-19 Emergency),True,True,True,True
Sack Dominic Cummings!,True,False,False,True
Support excise parity for Canadian craft distilleries,False,False,True,False
Include Australia's Already Disadvantaged in the COVID-19 Stimulus Supplement,False,True,False,False
CANCEL 2021 METRIC BOARD EXAM DUE TO THE WIDE SPREAD OF COVID 19,True,True,True,False
Make DUT shut down all campuses for an appropriate amount of time should COVID-19 worsen.,True,True,True,True
SAVE FAIRLOP SAILING SCHOOL FROM CLOSURE,True,True,True,False
"Governor Kim Reynolds: Suspend Rent, Mortgage, & Utility Payments During This Crisis",True,False,True,False
Deny Mike Harris the Order of Ontario,False,False,True,False
"Help undocumented immigrants
during the COVID-19 crisis",False,False,True,True
"Governor Andy Beshear: Suspend Rent, Mortgage and Utility payments during the Corona Virus",True,False,True,True
Open Fitness Facilities Premier,True,True,True,True
"Petition for all 2020 parents to be granted $3,000 baby support grant",False,False,False,False
"Stop coronavirus - call for permanent ban on commercial wildlife breeding, markets & trade",False,True,True,True
Release COVID-19 Child Care Data in MA!,False,False,False,True
Shutdown the University of Waterloo campus temporarily due to COVID-19,True,True,True,True
Punëtorët informal duhet të përfitojnë nga paketat e ndihmës financiare COVID-19,False,False,True,False
Pay Petsmart employees Hazard pay due to COVID-19.,False,False,True,False
Hazard Pay for Fred Meyer Employees During the Outbreak of COVID-19,False,False,True,False
Allow Michigan Youth Soccer Players To Return To Play,True,True,False,False
Academic Freeze,True,True,True,True
Stop vigilante Covid-19 roadblocks,True,True,True,True
Canada Should Ban Flights from Europe due to COVID-19,True,True,False,False
Close NBPS after Spring Break due to the outbreak of COVID-19 in Broward county.,True,True,True,True
Close QASMT For 2 Weeks (COVID-19),True,True,True,True
Target: Protect your team and community as Covid-19 surges on.,True,False,False,True
Restrict Maximum Monthy BCHydro Charges During Covid-19 Outbreak,True,True,True,False
Ensure Sir Richard Branson sells private assets before being bailed out by the government.,False,False,False,False
Cancel Lucknow University Exams! Mass promotion of students is an option.,True,True,True,False
Norwich University students to remain off-campus in response to COVID-19,True,True,True,False
COVID-19: Change to The Leaving Cert 2020,False,True,True,True
Personal Protective Equipment (PPE) and COVID-19 Health Care for NYPD Officers,False,False,False,False
Allow ski hills to operate during Ontario lockdown,True,True,True,True
Stonewall Jackson Cemetery Name To Remain The Same,False,True,True,False
Bring the AFL grand final to Perth,False,False,True,False
INTI SHOULD CANCELLING ALL PHYSICAL CLASSES TO REDUCE SPREAD OF COVID-19,True,True,True,True
COVID-19 Support for International Students,False,False,True,False
Gofundme deve eliminare i contributi x  le raccolte COVID nel mondo e donare agli ospedali,False,False,False,False
COVID vaccines for California teachers,False,False,False,False
Corona Virus Kenya: Petition to STOP all flights from CHINA & #COVID-19 hotspots,True,True,True,True
Cancel School for CPS,True,True,False,False
Provide federal financial assistance to renters affected by COVID-19,False,False,True,False
COVID-19: Suspend classes and Encourage online teaching at Coventry University,True,True,True,True
Sénégalais de l'extérieur victimes du COVID-19,False,False,True,True
Demand Congress Provide Free School Meals To Every K-12 Student In America,False,False,False,False
Lower Temple University Fall 2020 Tuition,False,True,True,False
AOTA Needs to Address Murders of Black Men and Women to Support OT's Diverse Community,False,False,False,False
Force Big Chain Supermarkets/Takeaways to Drop Delivery Fees During the Covid-19 Pandemic,True,False,True,False
BAN USE OF CHEMICAL CROWD-CONTROL AGENTS DURING THE COVID-19 PANDEMIC,False,True,True,True
Allow virtual HBUHSD teachers to continue instruction online,True,True,True,True
"Tell Governor Newsom to Release Patricia Wright, A Blind Grandmother with Terminal Cancer",False,False,False,False
"Demand to grant  PR Status to Work permit holders, Refugee Claimants and Int. Students.",False,True,True,True
PLEASE SHUT DOWN and CLEAN Amazon facilities that test positive for COVID-19,False,True,True,True
Please Let Massachusetts Golf,False,True,True,False
Stop Deportation- Mother faces deportation that would take her away from her daughter,False,False,False,False
"The stoppage of Justin Trudeau's ""assault weapons"" ban",False,False,True,False
Allow Businesses and small traders to resume in Mumbai.,True,False,False,False
"With The world facing a Covid-19 pandemic, Unisa exams to change from seat-in to portfolio",True,True,True,False
DSTV should give S​.​A. subscribers a payment break or decrease prices during Covid-19,False,False,True,False
Do not transfer our Municipal Commissioner until Covid is eradicated,True,True,True,False
Cover Covid19 Exposed or Contracted Longshore Workers Under Federal Compensation.,False,False,False,False
"SAY NO to using the Wyndham, Fresh Meadows to House 100 Former Inmates and Sex Offenders!",False,False,False,False
Postpone VTU exams,True,True,True,True
Help convince Inslee and WIAA to allow HS spring sports to resume,True,True,True,True
NZTR: Shifting the two Guineas Group One races north will ruin Cup Week in Christchurch!,False,False,False,False
