text,annotation_56,annotation_57,annotation_58,annotation_59
"Federal Judge Rules Against CDC, Throws Out Cruise Guidelines In FL   https://t.co/xgMLeuSCDS",False,False,True,True
Indeed. Even in the dysfunctional US health system they have the National Vaccine Inju… https://t.co/kmrgSmkW0g,False,False,False,False
"a vaccine seems to be ESSENTIAL if we are to start travelling again...,with ANY confidence...,because fear of the v… https://t.co/AlGCydjOVq",False,True,False,False
Nurses union calls on CDC to reinstate universal mask guidelines   https://t.co/eYhp5I5KuQ,True,True,True,True
Sirf  #MukeshAmbani  Company &amp; it's Workers Jobs are Safe baaki Sa… https://t.co/GW2KpWZpNz,False,False,False,False
"The CDC's new guidelines state that even if you are fully vaccinated and wearing a mask, you should still Google LASD gangs.",True,True,True,False
Why don’t you tell big brother newsom to follow the science and to follow the cdc guidelines on mask wearing in schools.,True,True,True,True
"The Coronavirus Vaccine Tracker
by #COVID19 #CovidVaccine
https://t.co/vg2q7Shw3c",False,False,False,False
"#COVIDVaccine 

Very large spread in vaccine effeciacy (flu is modest to measles being v. effective).  Depending on… https://t.co/s2DA4v2y6C",False,False,True,False
"A1: How did I miss this discussion?!?!
Doing my best to continue to advocate for #vaccines on SoMe - esp… https://t.co/2E8dojUGs1",False,False,False,False
I currently follow CDC guidelines not public opinion.,False,True,True,False
California schools will still require masks despite CDC guidelines  https://t.co/jBPpz1DjxB,True,True,True,True
"Johnson &amp; Johnson's coronavirus vaccine is fourth to begin Phase 3 trials in the United States #CovidVaccine
https://t.co/26x8epwVed",False,False,False,False
Friday’s Articles On School Reopening – New CDC Guidelines Edition!  https://t.co/fSQuQwxz6r,False,True,False,False
China National Biotech Group has two vaccine candidates out of five from Chinese developers that are in the final s… https://t.co/gJvxMew7fz,False,False,False,False
"I admit, the dropping of masks from CDC guidelines &amp; ensuing dropping of masks in stores are what finally convinced me to get vaccinated. TX was one of the first to drop the mandate, but people still masked in urban areas. But yes, it's backfiring horribly",True,True,True,True
"I'm not crazy. I don't like crazy people. I follow the CDC guidelines of ""wearing a mask"" for those that are not vaccinated, such as myself. That doesn't mean I don't care about my life. After several tests (including recently), I have tested ""negative"" for any #COVID19 symptoms.",True,True,True,True
Welk this is concerning. #CovidVaccine https://t.co/AMuR0zHv3Q,False,False,False,False
"Covid Items Bechne Walo ...

Stock Clear Karo Vaccine Aa Gaya ...

&amp; Save Money  Vaccine Bhi To Black me Bechna Hai… https://t.co/4J8Aws8O9y",False,False,False,False
 you also need burnol #BurnolForAirasia or Covid vaccine #CovidVaccine #COVID,False,False,False,False
.. and then there are talks on using #Aadhar 'like' model for the roll out of #CovidVaccine (… https://t.co/obRWfNFvju,False,False,False,False
"$jnj #covidvaccine as situation drags on, think we can safely say participant got vaccine, not the placebo.",False,False,False,False
It will probably be compulsory here too. Why else would Trump say the military is going to distribute the vaccine i… https://t.co/pAz9w3RsuF,False,False,False,False
"As someone who grew up in Upland and Alta Loma, fuck you. This is not only morally bankrupt, it’s against CDC guidelines.",False,False,False,False
The has published updated requirements for Emergency Use Authorization (EUA) for #coronavirus therapeutics.… https://t.co/2gt87CoBoj,False,False,False,False
"Uttar Pradesh registers record 95 COVID-19 deaths, toll rises to 2,733; 4,991 fresh cases push state's infection co… https://t.co/IzcEzfsVDv",False,False,False,False
"WHO., CDC different guidelines. CDC , Dr Fauci not yet changed it's same fully vaccinated don't need to wear mask outdoors and indoor settings.",True,True,True,True
"Go home, you're drunk.

I generally advocate on #CNN's behalf, but c'mon y'all.
#TigerKing #CovidVaccine https://t.co/aYtDpGwIVB",False,False,False,False
"WHO in contact with Russia on world's first COVID-19 vaccine 

#COVID19 #COVID #RussianVaccine #CovidVaccine 
https://t.co/OBy016eTlS",False,False,False,False
"Dr. Francis Collins, Director of the NIH, in testimony on the search for a #covidvaccine - ""Science is the way this… https://t.co/1e36QPOTS8",False,False,False,False
#cdcowgChat “I have a conflict. I receive funding to conduct reviews of opioids. I’ll be recusing myself after the director’s update.” #RogerChou #COIs #CDCGuidelines,False,False,False,False
people taking that COVID19 vaccine and then 6 months later the BLM protests gonna look… https://t.co/V5efzri22C,False,False,False,False
"Well done Russia and Mr Putin , you are hope of millions of lives that could saved from now till th… https://t.co/d6j19tEec4",False,False,False,False
"Doctor warns the #Italian people on #COVIDvaccine #COVID19 

https://t.co/o1QQgKGrDB",False,False,False,False
"A watershed moment in vaccine manufacture ?!- insightful commentary from 
#CovidVaccine #Covid_19 https://t.co/QIJaEltJsT",False,False,False,False
"Or he's not vaccinated and following CDC guidelines, as he should.   But you don't have to wear one because you got the jab. 👍",True,True,False,True
Read up on the CDC website for guidelines and recommendations. I think you’re ok to go.,False,False,True,False
Putin ahead of the curve. #CovidVaccine https://t.co/eJedkgM04X,False,False,False,False
"""#Putin"" scores over #Trump, #Johnson, #Merkel, #Castex, #Jinping, #Netanyahu, #Conte, #Abe. Need to wait for effec… https://t.co/W73AdPs36q",False,False,False,False
I wouldn’t take a vaccine from any of them until AT LEAST next year! #CovidVaccine,False,False,False,False
"Wondering when a #COVIDVaccine will be available? 💉💊Here's where the research stands, &amp; what the future might hold… https://t.co/aSKooeP2Ny",False,False,False,False
Please read and retweet this medical advice which gets more and more relevant each day as trump keeps lying to… https://t.co/G3Otcko5WR,False,False,False,False
"HCW seem to be perfect human trial subjects for vaccines.
By knowing a certain cohort will regularly aquire disease… https://t.co/eQ3rk0vOTf",False,False,False,False
"NEW COVID SCHOOL GUIDELINES: CDC says vaccinated teachers, students don't need to wear masks in schools   https://t.co/npcaqqEfup",True,True,True,True
We will adhere to then-current CDC guidelines; vaccinated people are free to unmask but not vaccinated people will be required to.,True,True,True,True
There are already states that have banned mask mandates in schools. CDC guidelines are not mandatory; state directives override them.,True,True,True,True
"#Twitter ;

#sputnik 
Russia state-affiliated #CovidVaccine",False,False,False,False
"According to Dallas Co., Texas is at high risk. These are the COVID guidelines set by the CDC:  https://t.co/bjCy4CXYgG #COVIDActNow",False,True,True,False
Is this true? #CovidVaccine  ? https://t.co/ff3UW6dwpJ,False,False,False,False
Yes.  I followed the CDC guidelines and still got it.  I'm still baffled as to where/how I could've picked it up.,False,True,True,True
"My job was testing for COVID 40 hours a week, I did it from Jan - the first week of June. As more ppl got vaxed &amp; CDC guidelines changed, I noticed that from end of April through end of my contract in June, the ONLY ppl testing pos+ were symptomatic fully vaxed ppl.  Wear a mask!",True,True,False,True
"The war on drugs started in 1970 by president Nixon was a lie, now 50 years have passed with billions of dollars spent to no avail. Illegal drugs are the enemy , not our doctor's .Suspend CDC guidelines !",False,False,False,False
#SputnikV let’s hope this works Russia. #CoronavirusVaccine #CovidVaccine,False,False,False,False
Whaat! Is that true? Will our bodies be controlled by external forces through this #CovidVaccine? I heard abt this… https://t.co/ZJ1Vk2mtdD,False,False,True,False
"Vaccines can't be given to youngsters unless they've been tested in their age group.

#Covid19 #CovidVaccine… https://t.co/7VFzSoVBW6",False,False,False,False
Not everybody will have the same chance to be immunised. A recent report says that wealthy nations representing jus… https://t.co/tu5eA0VUk5,False,False,False,False
We're revisiting #biotech company Pharmaceuticals that’s leading the way with a #COVID19 antibody cockta… https://t.co/U1V0BGDZyO,False,False,False,False
This article from the same source highlights some of the challenge with the cdc guidelines:  https://t.co/kxQge7mUud,False,False,True,False
Such a great example of leadership.. Didn't even bother to apply the #CovidVaccine on his daughter https://t.co/2IW34x3Jwr,False,False,False,False
Or ...you could do a simple Google search for CDC guidelines on children  and not embarrass the rest of us image bearers of God,False,True,True,False
"People who are fully vaccinated can travel within the U.S., according to updated CDC guidelines announced on Friday.  https://t.co/gcSa5MhcS2 03",False,True,False,False
"#azaadi from masks. When is this happening? 
#COVID19 #CovidVaccine https://t.co/mtioeYNRdS",True,False,True,True
Why is there no news articles on the protests going on in Manchester about #SaveOurChildren and the #CovidVaccine b… https://t.co/PLdabUToWz,False,False,False,False
"“This morning, for the first time in the world, a vaccine against the new coronavirus was registered in Russia,"" Ru… https://t.co/5ygMVV3Wmo",False,False,False,False
Yes! CDC shouldn’t have changed mask guidelines until EVERY age group was vaccinated.,True,True,True,True
That was  my point the CDC  guidelines are clear ban for dogs entry to the U.S . You didn't let me travel with CATS  to COLOMBIA.  So whats your point? I want my money back #jetbluesucks,False,False,True,False
"#covidvaccine to all those that claim genetic drift of #sarscov2 won't matter much:

In $MRNA pseudovirus neutraliz… https://t.co/eELW2l2Wq5",False,False,False,False
Trump administration has said that it will not work with an international cooperative effort to develop and distrib… https://t.co/9fYuRkflLd,False,False,False,False
And the is going to approve and administer the #CovidVaccine ?  Who’s running the show there?… https://t.co/jmxTriwJPd,False,False,False,False
Have to understand how COVID affects peeps. My B+ brother-in hospital. His O+ wife-sniffles. Nada. We have to understand this disease. It is the Catholic thing to do. I have O+ blood. Did CDC guidelines but food shop &amp; outdoor dine. I am still here. Vino helps.,False,True,True,False
Very disappointed in for not following CDC guidelines and instead following their own guidelines- thus not allowing a teen a trip of a lifetime. Sad to see what they’ve become.,False,False,True,False
"Hahahah ""I am not defending crowder""  Do you think America is the only country on earth with doctors or CDC's?  Funnily enough most nations on earth have the same guidelines that you do, why do you think that is?",False,True,True,False
What hypocrisy? She’s following the CDC guidelines for vaccinated individuals that have been in place for months (and technically you don’t need to get tested - per guidelines - if you’re asymptomatic and vaccinated).    https://t.co/6qP68plwk1,False,False,False,False
"""thief with knife, not a doctor with vaccine""!
#vaccinationdream
#coronavirus #CovidVaccine #vaccine https://t.co/tFK71O5oxe",False,False,False,False
There are plenty of people for whom this is absolutely an urgent matter.  CDC needs to treat it as such.  Hopefully more thoughtful guidelines coming soon.,False,False,True,False
Discussing CDC Guidelines.   As Superintendent he follows CDC Guidelines and Governor Directives.   The plan will be presented.  #VegasEd #Vegas #Nevada #Covid19 #Safety  https://t.co/1OASGtybyg,False,True,True,False
The CDC is leaving it up to local officials to set mask-wearing guidelines as the highly contagious delta variant spreads in areas with low vaccination rates.  https://t.co/saXfWh6dzy,True,True,True,True
"#CovidVaccine
Russia's President Vladimir Putin on Tuesday said the country has developed the ""first"" coronavirus v… https://t.co/99M6xUOuYK",False,False,False,False
CDC said it was safe. I’m fully vaccinated &amp; I follow CDC guidelines. Been doing so this whole pandemic. So no mask 🤷🏽‍♂️,True,True,True,True
"Three Texas House Democratic lawmakers had been vaccinated against the coronavirus, but tested positive over the last 24 hours/  The lawmakers traveled on a private chartered flight and complied with CDC guidelines.  Fortunately there were ZERO unvaccinated people on their flight",False,False,False,False
Researchers across the US have stepped up efforts towards the development of an effective Covid-19 vaccine… https://t.co/xL4VUWIkua,False,False,False,False
COVID-19 recovered patients protected during massive outbreak on U.S vessel. How long do anti-bodies last in a COVI… https://t.co/oZ3UuFdHLi,False,False,False,False
"What's to lose - Sure Nov. 1 no problem!
#CovidVaccine 

'Great for the manufacturers': How the law shields drug ma… https://t.co/DVJ7wQBNQP",False,False,False,False
"BJP is Blackmailing voters with #CovidVaccine ,  Bihar voters should question BJP and their allies why… https://t.co/7Bu7CxslHX",False,False,False,False
"Russia is the first country to approve a vaccine!

President Putin said this RUSSIAN VACCINE works effectively but… https://t.co/YSUhxSN8UC",False,False,False,False
"Many blue governors were using the CDC guidelines as a shield to tell state residents “sorry, CDC says we gotta.” Once the CDC lifts that, all that’s left is the relentless, screaming pressure on them to lift mask mandates and reopen fully.",True,True,True,True
We shouldn't need to go digging to find these things out. Release your data #CovidVaccine https://t.co/VhsYzqoPz5,False,False,False,False
"One ethicist warns there are ""tricky decisions"" to be made about who is vaccinated first.
Some experts say a lotter… https://t.co/8RnzPHa6GP",False,False,False,False
Just when the CDC’s usefulness is called into question they give us guidelines to not cuddle with chickens.,False,False,True,False
"It’s so intrusive now.They tried to push 4 vaccines on me. Kept referencing CDC guidelines &amp; I wasn’t having it, NO to all! I thought by this time it would’ve gotten better, it’s worse. I’m sure the hysteria and overkill is pushed by this sham admin, so exams &amp; testing on hold.🤬",False,False,False,False
im not getting the #covidvaccine because of antivaxers or conspiracy theories. Its because i wont be a guinea… https://t.co/X9HdKwFBm9,False,False,False,False
"That’s my understanding of the differences in guidance. US is further along in the public vaccination process, so guidelines from CDC are going to seem “riskier” or more liberal than from the WHO, because the general population has a lower overall risk because of immunizations.",False,True,True,False
How about following the CDC guidelines on community spread?  Why did these get thrown out last school year?  https://t.co/A6PdH1yZD5,False,True,True,False
so after a year of “follow CDC guidelines” now we are saying …don’t follow CDC guidelines??? Now because you personally disagree with the CDC but have no factual evidence based on science to support going against them …   https://t.co/GDbgARBzKj,False,True,True,False
Pfizer/BioNTech say #COVID_19 jab on track for approval by year-end https://t.co/BdNQLpDlAb via https://t.co/B0JOpQwlI2,False,False,False,False
"Putin ryt now..
#CoronavirusVaccine 
#RussianVaccine 
#CovidVaccine https://t.co/630MB3ZJqI",False,False,False,False
#BREAKING: Fully vaccinated teachers and students don't need to wear masks inside school buildings. Read the CDC's updated guidelines here:  https://t.co/aSCOzujtQ5,True,True,True,True
I don’t think the GOP lost in Texas and if a large majority of Texans opposed the bill I don’t think the GOP would have majority power there.,False,False,False,False
"At least 31,000 volunteers from more than 120 nationalities have taken part in #UAE's first Phase III trials of an… https://t.co/IOt9lS7Kyo",False,False,False,False
"Russia wants to partner india in COVID-19 vaccine production

#Corona 
#CoronaVaccine 
#COVID19 
#Russia 
#SputnikV… https://t.co/McCKIZrY2L",False,False,False,False
Russia announces they have a vaccine. #CovidVaccine #RussianVaccine #Vaccine #TrumpRussia #TrumpPutin #PutinsPuppet… https://t.co/SEH3GaRoy7,False,False,False,False
The CDC’s guidelines We’re guidelines not laws but of course dumb politicians individual states ran with it well I’m not sitting by and doing nothing I’m fighting back and doctors need to do the same and there’s still time to get your voice heard,False,True,False,False
"Don’t say that you weren’t warned.
#ThursdayThoughts #qanon #QAnon2020 #TikTok #China #RuleBritannia #vaccine… https://t.co/o8XUR8JKsB",False,False,False,False
"Till date, the nation has announced almost 24,000 instances of the infection, of which, upwards of 438 individuals… https://t.co/XSXCnls30z",False,False,False,False
"""We need to rapidly scale up our clinical trials, manufacturing, licensing and regulation capacity"" 

#WHO… https://t.co/bOp6hjGFBJ",False,False,False,False
"The reason being is the soon to be dropped, and even more horrible, expanded CDC guidelines, imho.",False,True,True,False
Cdc states you no longer need a mask if vaccinated. I get allot of people aren’t but if you are according to the data and scientists you no longer need to mask up. If it helps you feel safer then by all means continue but its no longer a requirement set forth by cdc guidelines,True,True,True,True
😳 wow my life on the pasion of the public and in accordinancd with cdc guidelines we have a title.,False,False,False,False
Planning to reopen your building or increase building usage following reduced operation? Be sure to follow CDC guidelines to ensure the water quality is safe. Visit  https://t.co/gXZIQQKSQd to learn more or contact us at dwmconnect https://t.co/7lKESVvAjM,False,False,True,False
"Rochelle Walensky is relaxing guidelines so she can act like William Wallace in Braveheart, yelling ""FREEDOM!!"" Now, more kids are getting sick, and the CDC barely says a word about the risk for those of us who are vaccinated but immunocompromised. The needs to clean house.",False,True,False,False
"This quarantine has been immensely frustrating in many ways, but by far the most frustrating is the lack of communication on when I am able to end self isolating. DC's government website has multiple contradictory guidelines. Those are seperate &amp; different than the CDC, or OAP.",False,False,False,False
"What country you prefer PH's vaccine should come from? Why? 
(asa ang inyuha PILIon na ug Ngano?)

#CovidVaccine… https://t.co/NKnd9PMQeO",False,False,False,False
"Looks like we’re within weeks of reversing the guidelines and that almost every doctor and epidemiologists was saying that the CDC guidelines were prematurely issued in May, they were correct and they’ll further damage their credibility.",False,True,True,False
I love them saying to “go beyond CDC” instead of what they are doing which is “going against CDC” guidelines 🤣,False,True,True,False
I'm supposed to take you serious ?  Virtue Signal Checklist  woke avatar  ✅ abused animal in mask counter to CDC guidelines ✅  https://t.co/Fv0wAh4Pme  https://t.co/5hAg8IPN09,True,True,True,True
State officials have said they will follow CDC guidelines as Washington prepares to reopen.  https://t.co/Rvz91AeJoB,False,True,True,False
"-Russia has annouced first #CovidVaccine 
-Putin daughter inoculated
-says rigorous safety data review needed… https://t.co/NwnA9q44Ee",False,False,False,False
Fox Kerry spotted violating CDC guidelines at airport — and it's not the first time he is almost as ugly as he is hypocritical,False,True,True,False
"Every graph I've seen from CDC, NIH, HHS, &amp; NIDA shows that they were tracking Fentanyl/Carfentanyl OD deaths long before the 2016 CDC Guidelines were put out. Frieden/PROP KNOWINGLY screwed us.",False,False,True,False
"Clinical research #ageism is real as exemplified by exclusion of older adults from all sorts of trials. 

In… https://t.co/wGCLr7MnBg",False,False,False,False
I follow CDC and local guidelines and happily wear a mask when required.  Because I believe in science.,True,True,True,True
"With Limited COVID-19 Vaccine Doses, Who Would Get Them First? https://t.co/ngDpflpYoB via 
--
#Vaxnews… https://t.co/6sQIOzCci8",False,False,False,False
"#Pune  First 100 vaccine volunteers enter key week. ""CoviShield"" is being Jointly Developed by Oxford University &amp;… https://t.co/6Qli3DKSwV",False,False,False,False
"Then he can wear a mask the entire time he's in an indoor stadium, locker room, press room, etc. That's the CDC Guidelines, and the &amp; should ensure he adheres to those guidelines the entire time for the safety of those unfortunate enough to be around him.",True,True,True,True
"Amazing . They make a turn towards the factual truth , BUT they justify why people are confused is because CDC guidelines changed overtime . SMH 🤦🏼‍♂️",False,False,True,False
The world's largest #vaccine maker warns it'll take until 2024 for everyone across the globe to get vaccinated for… https://t.co/KcP744BbJi,False,False,False,False
"Some (?) in 'twitterland' have seen good effects of mask wearing eg. lack of flu season; those with immune/cancers etc. So, er usual - some people are governed by the CDC and adapt those guidelines (in a positive way) to their own personal circumstances. Agree.",True,True,True,True
"Draft landscape of list of Approved vaccines by WHO 

AstraZeneca, Moderna, Pfizer are on Phase 3 of trials 

India… https://t.co/yt63917YW7",False,False,False,False
"What do you want your facemask to do?
#COVID19 #coronavirus #facemasks #CovidVaccine",True,False,True,True
"Developing a COVID-19 vaccine is hard. Getting people to use it will be, too. via #COVID-19 #Coronavirus… https://t.co/oMFNIf0WNp",False,False,False,False
"CDC is a general strategy.  But states still do things differently.  Emergency Management is local, regional, state then Fed.  Or in this case Israel.  Decisions are made at the local level for containment regardless of CDC Guidelines.  They are just Guidelines.",False,False,True,False
reporter tries to put words in mouth … trying to make him sound like the arbiter of #CovidVaccine… https://t.co/W3uNQlTUxB,False,False,False,False
"#CovidVaccine 

When will a vaccine be ready for Covid 19 https://t.co/QGzEsrnFLX",False,False,False,False
Please help the chronic pain patient community as well. The false narrative of opiate epidemic is literally killing us! Illicit drugs and pressed pills causing it not prescribed meds. Pa needs to remove CPP from CDC guidelines. Opiates work well/taken correctly/stored correctly!,False,False,False,False
"Wait, if Russia is claiming the first #CovidVaccine With just a phase 2 testing doesn’t that mean Oxford and Modern… https://t.co/4dNW1gbXw2",False,False,False,False
"As an RN, I have always been an advocate for VACCINES but for the first time in my life, I can boldly say that I wi… https://t.co/DCCmzzQ6Ad",False,False,False,False
"Lol, its funny how Trump is using the Covid Vaccine as his momentum to win the re-election. I honestly just hope th… https://t.co/GEaY3RWJTT",False,False,False,False
"CDC guidelines, rules, laws do not apply to Democrats, just like Pelosi, and the rest.",False,True,True,False
DMRegister: A federal appeals court panel sided with the CDC in its legal battle with Florida over COVID-19 guidelines for cruise lines.   https://t.co/dSqA4iWEy9,False,False,True,False
"Corona Update in India!
Total Confirmed:2.72M
Active Cases:0.67M
Total Recovered: 2M
Total Deaths:52163
Updated at:… https://t.co/riPtQ9f3Sf",False,False,False,False
What's your beef with him anyway. He's not the head of the CDC and that's the agency that sets the guidelines. There are other docs out there too. The say a lot worse is ahead.,False,False,True,False
"#CovidVaccine: The tragedy of vaccine nationalism - only cooperation can end the pandemic | Foreign Affairs
https://t.co/61Fp3c6qHS",False,False,False,False
The CDC changed its testing guidelines long before the baseball post-season - i.e. the CDC advises against testing vaccinated persons. And yet the NCAA is still using 2020 protocols. Why? 1/,False,False,False,False
Missouri Gov. Mike Parson calls the CDC’s decision “totally ridiculous” but an agency official says guidelines limit size of incentives.  https://t.co/N7wpxEMEAn,False,True,False,False
"Healthcare workers likely to be first in line for coronavirus vaccination. https://t.co/ck3kDWfsPf

#COVID #COVID19… https://t.co/dxbq39Z1hA",False,False,False,False
"Throughout the pandemic, Nemacolin has exceeded CDC and commonwealth guidelines and mandates for the hospitality industry. At this time, anyone at Nemacolin is welcome to wear a mask if they desire, and you'll still see many of our spa associates doing so.",True,True,True,True
What is it like to be a developer in these rapidly evolving modern time? Come by the first in-person #dotnet #stl #meetup tonight in quite awhile! (observing CDC and state guidelines for public gatherings)  https://t.co/2AumuK2uzn,False,True,True,True
"With growing uncertainty over work, wages, and wellbeing in the wake of the global pandemic Novel Coronavirus COVID… https://t.co/0R49YueOnD",False,False,False,False
"CDC Relaxes COVID Guidelines; Vaxxed Teachers, Staff And Students No Longer Need To Wear Masks Inside School Buildings   https://t.co/Phg8EFPaND",True,True,True,True
"This article from the nbaa, not the CDC, is from February 7th... guidelines have been updated quite a bit since then regarding vaccinated travelers... but good try with your misleading post there...",False,True,False,False
"COVID-19 warriors will first ones to get vaccine dose, announces MoS Health #covid19 #coronavirus #covidvaccine… https://t.co/Uv5fhPI72b",False,False,False,False
#Nurses are going to have to get a lot more vocal about #VaccineSafety this season — it’s estimated that 1/3 of Ame… https://t.co/WTnYvcNc1b,False,False,False,False
"#covidvaccine phase 1 
👇👇👇 coming soon. Big  brother is healthy alive and well. 🧐👀👀👀

https://t.co/wgvvTeRTab",False,False,False,False
"Namely, when the CDC released their updated guidelines for summer camps for 2021, the CDC had said that masks were not necessary outside ...   https://t.co/4gGsTipYkm",True,True,True,True
"the #CDC guidelines, their misapplication have given rise to a very harmful practices in the field. For a child that had #pancreatitis or #sicklecell the belief that in midst of flare essential oils or breathing is the answer vs #opioid medications bc of the concern of 3/",False,False,False,False
